,User ID,Name,Email Address,Username,Date of Birth,Age (yrs),Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Membership Duration,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,TLD
1946,1947,Steven Griffith,allencastillo@example.com,allencastillo,1999-04-01,25,Male,Reynoldsfort,2024-02-03,2025-02-02,Annual,365 days,Visa,Manual,Frequent,Electronics,Horror,Smartphone,High,4.8,7,Commericial(.com)
1947,1948,Mary Clayton,christophersmith@example.net,christophersmith,1995-09-07,28,Female,Jennifershire,2024-04-08,2025-04-08,Annual,365 days,Visa,Manual,Occasional,Electronics,Drama,Smartphone,Low,3.5,9,Network(.net)
1948,1949,Rachel Golden,brittany52@example.com,brittany52,2004-03-05,20,Female,Stacyburgh,2024-02-24,2025-02-23,Monthly,365 days,Mastercard,Auto-renew,Occasional,Clothing,Drama,Tablet,Low,4.8,2,Commericial(.com)
1949,1950,Cole Williams,lauren67@example.com,lauren67,1946-07-07,77,Male,Joseville,2024-02-10,2025-02-09,Monthly,365 days,Visa,Manual,Frequent,Clothing,Drama,Tablet,High,4.8,9,Commericial(.com)
1950,1951,Jenny Jones,ryan52@example.net,ryan52,1946-09-05,77,Male,Nelsonview,2024-01-24,2025-01-23,Monthly,365 days,Amex,Manual,Frequent,Clothing,Comedy,Tablet,High,3.5,4,Network(.net)
1951,1952,Mary Anderson,timothyyoung@example.net,timothyyoung,1996-12-28,27,Male,Hernandezchester,2024-04-12,2025-04-12,Annual,365 days,Visa,Auto-renew,Frequent,Clothing,Drama,Smart TV,Low,4.2,10,Network(.net)
1952,1953,Jennifer Anderson,travistran@example.com,travistran,1946-02-27,78,Female,North Carmenberg,2024-02-13,2025-02-12,Annual,365 days,Visa,Manual,Regular,Books,Horror,Tablet,High,4.6,5,Commericial(.com)
1953,1954,Briana Howard,john01@example.org,john01,1943-10-01,80,Male,South Lindsey,2024-02-29,2025-02-28,Monthly,365 days,Visa,Auto-renew,Regular,Books,Comedy,Smartphone,Low,3.1,2,Organization(.org)
1954,1955,Mr. Joshua Ortega,margaret72@example.org,margaret72,1980-06-28,43,Male,Port Ralphstad,2024-04-11,2025-04-11,Annual,365 days,Mastercard,Manual,Occasional,Electronics,Documentary,Smartphone,Medium,4.6,5,Organization(.org)
1955,1956,Kaitlyn Garcia,thomas92@example.com,thomas92,1986-06-24,37,Female,Stephenborough,2024-03-31,2025-03-31,Annual,365 days,Visa,Auto-renew,Occasional,Clothing,Romance,Smartphone,Medium,4.7,0,Commericial(.com)
1956,1957,Thomas Campbell,emilybrooks@example.org,emilybrooks,1962-03-18,62,Male,Reedbury,2024-03-08,2025-03-08,Annual,365 days,Mastercard,Auto-renew,Frequent,Clothing,Horror,Tablet,High,3.3,2,Organization(.org)
1957,1958,Todd Thomas,david13@example.org,david13,2001-07-15,22,Male,Mcmillanview,2024-03-30,2025-03-30,Annual,365 days,Visa,Auto-renew,Occasional,Electronics,Documentary,Tablet,High,3.3,9,Organization(.org)
1958,1959,Roberto Ware,fbrown@example.net,fbrown,2001-09-18,22,Female,South Suzanne,2024-04-11,2025-04-11,Annual,365 days,Mastercard,Auto-renew,Regular,Electronics,Romance,Smartphone,Low,4.5,4,Network(.net)
1959,1960,Kimberly Nunez,mrichards@example.com,mrichards,1956-12-28,67,Female,Carlaville,2024-04-03,2025-04-03,Monthly,365 days,Amex,Manual,Occasional,Books,Sci-Fi,Smartphone,Medium,4.4,10,Commericial(.com)
1960,1961,Jennifer Soto,hardingashley@example.net,hardingashley,1962-08-08,61,Male,New Jameshaven,2024-02-29,2025-02-28,Annual,365 days,Amex,Auto-renew,Occasional,Clothing,Sci-Fi,Smartphone,High,3.9,9,Network(.net)
1961,1962,Dr. Michelle Hardy DDS,manuel81@example.com,manuel81,1986-02-11,38,Female,Shelbyfurt,2024-01-03,2025-01-02,Annual,365 days,Mastercard,Manual,Frequent,Clothing,Comedy,Tablet,Low,3.4,6,Commericial(.com)
1962,1963,Tami Boyd,leah39@example.org,leah39,1955-05-06,69,Male,New Reginaldtown,2024-02-21,2025-02-20,Annual,365 days,Mastercard,Manual,Occasional,Clothing,Drama,Smart TV,Low,4.3,7,Organization(.org)
1963,1964,Katelyn Baldwin,johnsonryan@example.org,johnsonryan,1983-02-20,41,Female,Moorestad,2024-01-31,2025-01-30,Monthly,365 days,Mastercard,Manual,Frequent,Clothing,Sci-Fi,Tablet,High,4.8,1,Organization(.org)
1964,1965,Connie Williams PhD,carrmichael@example.org,carrmichael,1962-03-06,62,Female,Adamland,2024-01-13,2025-01-12,Monthly,365 days,Visa,Manual,Regular,Books,Action,Smartphone,Medium,3.8,6,Organization(.org)
1965,1966,Julie Hester,fitzgeraldadrian@example.org,fitzgeraldadrian,1967-07-16,56,Male,Sanchezland,2024-03-11,2025-03-11,Monthly,365 days,Mastercard,Manual,Occasional,Books,Drama,Smart TV,High,4.9,0,Organization(.org)
1966,1967,Madison Cunningham,ntran@example.com,ntran,1962-02-03,62,Female,Pottsview,2024-03-06,2025-03-06,Annual,365 days,Visa,Auto-renew,Frequent,Electronics,Horror,Smartphone,Medium,3.6,7,Commericial(.com)
1967,1968,Gail Smith,nfleming@example.org,nfleming,1952-02-06,72,Male,Mistyburgh,2024-01-21,2025-01-20,Monthly,365 days,Mastercard,Auto-renew,Regular,Clothing,Drama,Smart TV,Low,4.2,8,Organization(.org)
1968,1969,Melanie Ellis,uwashington@example.com,uwashington,1995-02-27,29,Female,Port Robertside,2024-04-04,2025-04-04,Annual,365 days,Mastercard,Manual,Occasional,Clothing,Drama,Tablet,Medium,3.8,9,Commericial(.com)
1969,1970,Sue Lewis,pmartinez@example.net,pmartinez,1998-08-21,25,Female,Christinemouth,2024-01-29,2025-01-28,Monthly,365 days,Amex,Auto-renew,Frequent,Electronics,Action,Tablet,Medium,3.4,7,Network(.net)
1970,1971,Jennifer Mccormick,pittmancynthia@example.org,pittmancynthia,1977-04-11,47,Female,Sullivanview,2024-01-28,2025-01-27,Monthly,365 days,Amex,Auto-renew,Frequent,Books,Drama,Smart TV,Low,4.3,8,Organization(.org)
1971,1972,Ryan Noble,angelalambert@example.net,angelalambert,1935-03-05,89,Male,Leahberg,2024-04-02,2025-04-02,Monthly,365 days,Amex,Manual,Occasional,Clothing,Horror,Smartphone,Low,3.6,0,Network(.net)
1972,1973,Christopher Rodriguez,juansimpson@example.org,juansimpson,1972-06-07,51,Male,Lisaland,2024-04-07,2025-04-07,Monthly,365 days,Mastercard,Auto-renew,Frequent,Books,Drama,Smart TV,Low,3.2,10,Organization(.org)
1973,1974,Miss Ann Hubbard PhD,michael97@example.net,michael97,2005-07-06,18,Male,Johnburgh,2024-02-21,2025-02-20,Annual,365 days,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,Low,4.2,5,Network(.net)
1974,1975,Ronald Ramsey,vweber@example.org,vweber,1938-04-30,86,Male,Victorport,2024-01-14,2025-01-13,Annual,365 days,Mastercard,Auto-renew,Regular,Electronics,Documentary,Tablet,High,3.2,2,Organization(.org)
1975,1976,Nicholas Roberts,uallen@example.com,uallen,1958-08-03,65,Female,New Michael,2024-01-19,2025-01-18,Monthly,365 days,Mastercard,Manual,Frequent,Clothing,Romance,Smartphone,Medium,4.6,3,Commericial(.com)
1976,1977,Mary Patterson,xfleming@example.net,xfleming,1986-10-29,37,Male,New Caitlynland,2024-03-20,2025-03-20,Annual,365 days,Mastercard,Auto-renew,Frequent,Clothing,Horror,Tablet,Medium,3.1,8,Network(.net)
1977,1978,Monica Nelson,brandon65@example.net,brandon65,1948-03-27,76,Male,Richardfurt,2024-01-12,2025-01-11,Monthly,365 days,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smartphone,High,4.6,4,Network(.net)
1978,1979,Eric Thomas,wellsdiana@example.net,wellsdiana,1962-08-22,61,Male,South Petershire,2024-03-12,2025-03-12,Monthly,365 days,Visa,Manual,Frequent,Clothing,Horror,Smartphone,Medium,3.0,8,Network(.net)
1979,1980,James Horn,ortegaandrew@example.net,ortegaandrew,1964-10-30,59,Male,Fergusonland,2024-01-25,2025-01-24,Annual,365 days,Mastercard,Manual,Occasional,Clothing,Drama,Smart TV,High,4.1,3,Network(.net)
1980,1981,Maria Townsend,jacqueline83@example.org,jacqueline83,1989-10-19,34,Female,Johnhaven,2024-01-20,2025-01-19,Monthly,365 days,Amex,Manual,Frequent,Electronics,Drama,Smartphone,High,3.5,9,Organization(.org)
1981,1982,Natalie Perez,rrobinson@example.net,rrobinson,1950-04-09,74,Male,Stephanieview,2024-04-13,2025-04-13,Annual,365 days,Visa,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,3.9,2,Network(.net)
1982,1983,Daniel Hale,caroline44@example.com,caroline44,2005-03-11,19,Female,Port Paulland,2024-02-10,2025-02-09,Monthly,365 days,Mastercard,Manual,Regular,Books,Sci-Fi,Smartphone,High,3.4,2,Commericial(.com)
1983,1984,Randall Cole,jameslaura@example.org,jameslaura,1944-06-28,79,Female,Port Ryanmouth,2024-02-27,2025-02-26,Annual,365 days,Amex,Auto-renew,Regular,Books,Romance,Smartphone,Medium,4.2,2,Organization(.org)
1984,1985,Walter Chang,meagan81@example.net,meagan81,1997-10-13,26,Female,Port Daniel,2024-04-08,2025-04-08,Monthly,365 days,Amex,Auto-renew,Frequent,Electronics,Sci-Fi,Tablet,Low,4.6,7,Network(.net)
1985,1986,Mr. Charles Evans,allenrobert@example.org,allenrobert,1955-01-10,69,Male,Bradleyland,2024-02-06,2025-02-05,Annual,365 days,Mastercard,Auto-renew,Occasional,Clothing,Drama,Smartphone,Low,4.9,2,Organization(.org)
1986,1987,Beverly Fitzgerald,annhenderson@example.net,annhenderson,1945-08-29,78,Female,Wigginsmouth,2024-02-06,2025-02-05,Monthly,365 days,Mastercard,Manual,Occasional,Books,Documentary,Smart TV,High,3.8,8,Network(.net)
1987,1988,Wayne Randolph,scott11@example.com,scott11,1971-09-07,52,Male,East Saraland,2024-02-10,2025-02-09,Monthly,365 days,Amex,Auto-renew,Regular,Electronics,Drama,Smart TV,Medium,4.8,1,Commericial(.com)
1988,1989,Dr. Jeffrey Villegas DDS,douglasstephens@example.org,douglasstephens,1989-09-25,34,Male,Guerrerochester,2024-03-06,2025-03-06,Annual,365 days,Amex,Auto-renew,Frequent,Electronics,Horror,Smart TV,Medium,4.1,6,Organization(.org)
1989,1990,Kevin Crawford,vlogan@example.net,vlogan,1980-09-26,43,Female,Scotttown,2024-01-11,2025-01-10,Monthly,365 days,Mastercard,Manual,Regular,Books,Drama,Tablet,Medium,3.7,3,Network(.net)
1990,1991,John Hicks,elizabethjohnson@example.com,elizabethjohnson,1961-04-03,63,Female,North Lisaville,2024-02-09,2025-02-08,Monthly,365 days,Mastercard,Manual,Occasional,Electronics,Drama,Smartphone,Medium,4.9,2,Commericial(.com)
1991,1992,Helen Lee,sototyler@example.net,sototyler,1992-01-30,32,Female,Haileyton,2024-02-21,2025-02-20,Annual,365 days,Mastercard,Manual,Frequent,Electronics,Action,Tablet,Low,4.4,6,Network(.net)
1992,1993,Selena Stein,sthompson@example.org,sthompson,1957-11-08,66,Female,Jameshaven,2024-04-08,2025-04-08,Monthly,365 days,Amex,Auto-renew,Frequent,Books,Drama,Tablet,Low,4.8,10,Organization(.org)
1993,1994,Jason Stone,paceandrew@example.com,paceandrew,1957-02-27,67,Male,Harrisburgh,2024-01-21,2025-01-20,Annual,365 days,Mastercard,Auto-renew,Occasional,Books,Horror,Tablet,High,4.1,8,Commericial(.com)
1994,1995,Adam Mendoza,anthony42@example.org,anthony42,1988-08-25,35,Male,North Aprilfurt,2024-04-05,2025-04-05,Annual,365 days,Visa,Manual,Regular,Electronics,Documentary,Smartphone,Low,4.3,10,Organization(.org)
1995,1996,Briana Morton,williammoore@example.net,williammoore,1999-02-18,25,Female,Davisborough,2024-02-14,2025-02-13,Annual,365 days,Visa,Auto-renew,Frequent,Electronics,Romance,Tablet,Medium,4.7,0,Network(.net)
1996,1997,Cynthia Carter,mwilson@example.net,mwilson,1992-11-15,31,Female,Johnstonland,2024-03-01,2025-03-01,Monthly,365 days,Visa,Auto-renew,Occasional,Clothing,Sci-Fi,Smart TV,Low,3.7,5,Network(.net)
1997,1998,Tracy Rhodes,qdominguez@example.com,qdominguez,2006-01-17,18,Male,Colechester,2024-01-17,2025-01-16,Monthly,365 days,Mastercard,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,3.2,4,Commericial(.com)
1998,1999,Glenn Wood,hendersonthomas@example.com,hendersonthomas,1933-12-24,90,Male,Lake Melissa,2024-02-06,2025-02-05,Monthly,365 days,Visa,Auto-renew,Occasional,Books,Comedy,Smart TV,Medium,3.8,2,Commericial(.com)
1999,2000,Jeremy Brown,yalvarez@example.net,yalvarez,1974-11-19,49,Male,North Meghan,2024-01-03,2025-01-02,Monthly,365 days,Visa,Manual,Occasional,Clothing,Comedy,Smart TV,Medium,3.6,6,Network(.net)
2000,2001,Samantha Dodson,lori73@example.com,lori73,1969-05-23,54,Male,Lawsontown,2024-02-09,2025-02-08,Annual,365 days,Mastercard,Manual,Regular,Electronics,Comedy,Smartphone,Low,4.1,6,Commericial(.com)
2001,2002,Jaime Hansen,franciscaldwell@example.net,franciscaldwell,1970-08-26,53,Female,Liview,2024-02-02,2025-02-01,Annual,365 days,Visa,Manual,Regular,Electronics,Documentary,Smart TV,Low,3.6,7,Network(.net)
2002,2003,Megan Adams,gibsoneric@example.net,gibsoneric,1959-01-05,65,Male,Jenniferhaven,2024-02-29,2025-02-28,Monthly,365 days,Mastercard,Manual,Regular,Books,Action,Smartphone,Medium,4.2,2,Network(.net)
2003,2004,Veronica Alexander DDS,miranda36@example.net,miranda36,1967-07-16,56,Female,West Melissa,2024-01-12,2025-01-11,Annual,365 days,Amex,Auto-renew,Occasional,Electronics,Horror,Tablet,High,4.2,7,Network(.net)
2004,2005,Pedro Contreras,samantha69@example.com,samantha69,1933-05-16,91,Female,North David,2024-03-08,2025-03-08,Monthly,365 days,Visa,Auto-renew,Regular,Electronics,Action,Tablet,Low,3.6,7,Commericial(.com)
2005,2006,Mia Woodard,kristingonzalez@example.org,kristingonzalez,2001-01-11,23,Female,Josemouth,2024-03-06,2025-03-06,Annual,365 days,Mastercard,Manual,Regular,Clothing,Sci-Fi,Smart TV,High,3.9,2,Organization(.org)
2006,2007,Kelly Walters,gpierce@example.net,gpierce,1993-12-18,30,Male,Griffithchester,2024-04-02,2025-04-02,Monthly,365 days,Mastercard,Auto-renew,Occasional,Clothing,Action,Smartphone,Low,5.0,8,Network(.net)
2007,2008,Dawn Cunningham,smithdavid@example.net,smithdavid,1983-07-28,40,Female,Port Matthew,2024-01-08,2025-01-07,Monthly,365 days,Mastercard,Manual,Frequent,Electronics,Romance,Smartphone,High,3.5,3,Network(.net)
2008,2009,David Mitchell,hmurphy@example.org,hmurphy,1986-06-19,37,Female,East Jamesfurt,2024-02-19,2025-02-18,Monthly,365 days,Amex,Auto-renew,Regular,Clothing,Sci-Fi,Tablet,High,4.7,6,Organization(.org)
2009,2010,Sandra Torres,ymorris@example.org,ymorris,1964-03-28,60,Female,Port Jeremy,2024-03-18,2025-03-18,Monthly,365 days,Visa,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,3.7,10,Organization(.org)
2010,2011,Lindsay Walsh,brittanywilliams@example.com,brittanywilliams,1938-02-26,86,Female,Jonesmouth,2024-02-12,2025-02-11,Monthly,365 days,Mastercard,Auto-renew,Regular,Electronics,Horror,Tablet,Low,5.0,3,Commericial(.com)
2011,2012,Sergio Wise,tberry@example.net,tberry,1945-07-07,78,Female,Richardville,2024-04-11,2025-04-11,Annual,365 days,Mastercard,Manual,Occasional,Books,Sci-Fi,Smartphone,High,3.1,10,Network(.net)
2012,2013,Justin Meyer,jessicamyers@example.net,jessicamyers,1953-12-27,70,Female,East Haroldville,2024-01-09,2025-01-08,Monthly,365 days,Visa,Auto-renew,Frequent,Clothing,Comedy,Smart TV,Low,4.7,5,Network(.net)
2013,2014,Heidi Roberts,russokim@example.net,russokim,1942-03-27,82,Male,East Cynthia,2024-04-02,2025-04-02,Annual,365 days,Visa,Manual,Regular,Electronics,Drama,Smartphone,Low,3.3,9,Network(.net)
2014,2015,Katie Turner,kendrabrown@example.org,kendrabrown,1967-03-10,57,Female,Lake Vanessa,2024-02-27,2025-02-26,Monthly,365 days,Amex,Manual,Frequent,Clothing,Horror,Smartphone,Low,3.3,1,Organization(.org)
2015,2016,Kathleen Cook,conwaybrandon@example.org,conwaybrandon,1980-05-01,44,Male,West Kathymouth,2024-04-03,2025-04-03,Annual,365 days,Amex,Manual,Occasional,Clothing,Horror,Smart TV,High,3.5,2,Organization(.org)
2016,2017,Connie Moore,jessicajimenez@example.com,jessicajimenez,1974-08-04,49,Female,North Sharon,2024-01-29,2025-01-28,Annual,365 days,Amex,Auto-renew,Occasional,Books,Drama,Smart TV,Low,4.5,10,Commericial(.com)
2017,2018,Julia Jensen,johncruz@example.com,johncruz,1957-11-17,66,Male,Collinsside,2024-04-05,2025-04-05,Monthly,365 days,Amex,Manual,Occasional,Electronics,Drama,Tablet,Medium,4.7,3,Commericial(.com)
2018,2019,Joanna Rogers MD,timothyalvarado@example.org,timothyalvarado,1944-05-11,80,Male,Wardtown,2024-02-26,2025-02-25,Annual,365 days,Visa,Manual,Frequent,Clothing,Action,Smartphone,Medium,3.1,4,Organization(.org)
2019,2020,Jeremy Gonzalez,marvinberg@example.net,marvinberg,1972-12-27,51,Male,Nicholasmouth,2024-02-10,2025-02-09,Annual,365 days,Visa,Auto-renew,Occasional,Electronics,Drama,Smart TV,Medium,4.4,8,Network(.net)
2020,2021,Charles Jones,yreid@example.net,yreid,1996-06-04,27,Male,Lake Brianna,2024-04-06,2025-04-06,Annual,365 days,Amex,Manual,Occasional,Electronics,Drama,Tablet,Low,4.1,10,Network(.net)
2021,2022,Kevin Torres,xhorton@example.org,xhorton,1996-08-19,27,Female,Williamsonborough,2024-02-22,2025-02-21,Monthly,365 days,Amex,Auto-renew,Regular,Books,Action,Tablet,Low,3.4,7,Organization(.org)
2022,2023,Ronald Adams,jennifer09@example.com,jennifer09,1973-05-09,51,Male,Burkeside,2024-03-13,2025-03-13,Monthly,365 days,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smart TV,Low,4.4,5,Commericial(.com)
2023,2024,Janet Bell,audreyhayes@example.com,audreyhayes,1994-04-01,30,Female,Lake Kellyport,2024-01-23,2025-01-22,Monthly,365 days,Visa,Auto-renew,Frequent,Clothing,Action,Smart TV,High,4.5,1,Commericial(.com)
2024,2025,Elizabeth Mcgrath,mendezscott@example.net,mendezscott,1996-05-20,27,Male,South Sharonport,2024-01-24,2025-01-23,Annual,365 days,Visa,Manual,Frequent,Books,Action,Tablet,High,4.7,1,Network(.net)
2025,2026,Nicole Massey,yross@example.com,yross,1977-10-20,46,Female,Justinshire,2024-03-26,2025-03-26,Monthly,365 days,Visa,Auto-renew,Regular,Electronics,Drama,Smart TV,Medium,4.1,4,Commericial(.com)
2026,2027,Christian Martinez,albertmercado@example.net,albertmercado,1979-06-03,44,Female,Longbury,2024-02-08,2025-02-07,Monthly,365 days,Mastercard,Auto-renew,Occasional,Clothing,Horror,Smart TV,Medium,4.9,5,Network(.net)
2027,2028,Joshua Pearson,ftrujillo@example.net,ftrujillo,1964-04-25,60,Male,East Adamstad,2024-03-31,2025-03-31,Annual,365 days,Visa,Manual,Occasional,Electronics,Action,Smart TV,Low,5.0,4,Network(.net)
2028,2029,Mrs. Christina Li,travis92@example.net,travis92,1965-10-20,58,Male,Lake Nicoleton,2024-02-12,2025-02-11,Monthly,365 days,Visa,Auto-renew,Occasional,Electronics,Drama,Smartphone,High,4.6,10,Network(.net)
2029,2030,William Frank,turnermary@example.org,turnermary,1945-07-13,78,Male,Johnchester,2024-02-10,2025-02-09,Annual,365 days,Amex,Manual,Regular,Clothing,Action,Smart TV,Medium,4.1,0,Organization(.org)
2030,2031,Leonard Pham,danielmelissa@example.net,danielmelissa,1961-10-11,62,Female,Johnville,2024-03-03,2025-03-03,Annual,365 days,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Tablet,Medium,4.2,10,Network(.net)
2031,2032,Mrs. Amy Dunn,rhonda89@example.net,rhonda89,1943-07-14,80,Male,Coopermouth,2024-01-10,2025-01-09,Annual,365 days,Mastercard,Manual,Regular,Books,Romance,Smart TV,Medium,4.9,1,Network(.net)
2032,2033,Barry Harrell,zwalker@example.com,zwalker,1987-12-31,36,Female,Maryberg,2024-04-01,2025-04-01,Annual,365 days,Mastercard,Manual,Regular,Clothing,Comedy,Smartphone,High,3.5,2,Commericial(.com)
2033,2034,Larry Molina,alyssagilbert@example.net,alyssagilbert,1966-11-15,57,Female,West Sheilaborough,2024-02-21,2025-02-20,Annual,365 days,Visa,Manual,Occasional,Books,Comedy,Smartphone,High,3.3,8,Network(.net)
2034,2035,Michael Rubio,carolynpace@example.com,carolynpace,1962-07-10,61,Male,Barnesport,2024-03-22,2025-03-22,Annual,365 days,Mastercard,Auto-renew,Regular,Books,Romance,Smart TV,High,4.0,10,Commericial(.com)
2035,2036,Steven Booker,jessica55@example.com,jessica55,1989-11-08,34,Male,Port Jean,2024-02-12,2025-02-11,Monthly,365 days,Mastercard,Manual,Frequent,Clothing,Romance,Smart TV,Medium,4.7,8,Commericial(.com)
2036,2037,Andrew Graham,vwhite@example.org,vwhite,2004-02-21,20,Male,Trujillomouth,2024-03-05,2025-03-05,Annual,365 days,Mastercard,Manual,Occasional,Books,Horror,Smart TV,Medium,3.0,7,Organization(.org)
2037,2038,Timothy Willis,emilygarza@example.net,emilygarza,1941-12-02,82,Female,Jenniferchester,2024-03-26,2025-03-26,Monthly,365 days,Amex,Auto-renew,Occasional,Electronics,Horror,Smartphone,Low,3.1,1,Network(.net)
2038,2039,Elizabeth Morris,kayla09@example.org,kayla09,1999-09-18,24,Female,New Alicialand,2024-02-25,2025-02-24,Monthly,365 days,Visa,Manual,Frequent,Clothing,Drama,Tablet,Low,4.0,0,Organization(.org)
2039,2040,Mary Martinez,ashleyrussell@example.com,ashleyrussell,1959-12-02,64,Female,North Matthew,2024-03-19,2025-03-19,Annual,365 days,Visa,Manual,Frequent,Electronics,Comedy,Tablet,Low,3.3,9,Commericial(.com)
2040,2041,Stanley Pierce,daniel30@example.net,daniel30,1952-07-17,71,Female,Fuenteston,2024-03-31,2025-03-31,Annual,365 days,Visa,Manual,Occasional,Electronics,Comedy,Tablet,Medium,3.6,10,Network(.net)
2041,2042,Charlotte Montoya,wallaceerin@example.org,wallaceerin,1957-10-18,66,Female,Brettfurt,2024-01-21,2025-01-20,Monthly,365 days,Amex,Auto-renew,Occasional,Electronics,Comedy,Smartphone,High,4.7,4,Organization(.org)
2042,2043,Justin Chavez,loritucker@example.com,loritucker,1934-12-13,89,Male,North Kari,2024-01-20,2025-01-19,Monthly,365 days,Mastercard,Manual,Regular,Electronics,Sci-Fi,Smartphone,Low,4.8,3,Commericial(.com)
